profile_id,resource_id,relevance
P046,R0519,1
P046,R0520,1
P046,R0521,2
P046,R0522,1
P046,R0523,2
P046,R0524,2
P046,R0525,2
P046,R0526,1
P046,R0527,1
P046,R0528,1
P046,R0529,1
P046,R0530,2
P046,R0531,2
P046,R0532,1
P046,R0533,2
P046,R0534,2
P046,R0535,1
P046,R0536,1
P046,R0537,1
P046,R0538,2
P046,R0539,2
P046,R0540,1
P046,R0541,2
P046,R0542,1
P046,R0543,2
P046,R0544,2
P046,R0545,2
P046,R0546,1
P046,R0547,1
P046,R0548,2
P046,R0549,1
P046,R0550,1
P046,R0551,2
P046,R0552,1
P046,R0553,2
P046,R0554,1
P046,R0555,2
P046,R0556,2
P046,R0557,2
P046,R0558,1
P046,R0559,1
P046,R0560,2
P046,R0561,2
P046,R0562,1
P046,R0563,2
P046,R0564,1
P046,R0565,2
P046,R0566,1
P046,R0567,2
P046,R0568,1
P046,R0569,2
P046,R0570,2
P046,R0571,2
P046,R0572,1
P046,R0573,2
P046,R0574,2
P046,R0575,1
P046,R0576,1
P046,R0577,2
P046,R0578,1
P046,R0579,2
P046,R0580,2
P046,R0581,2
P046,R0582,2
P046,R0583,2
P046,R0584,2
P046,R0585,1
P046,R0586,1
P046,R0587,2
P046,R0588,2
P046,R0589,2
P046,R0590,2
P046,R0591,1
P046,R0592,2
P046,R0593,1
P046,R0594,2
P046,R0595,2
P046,R0596,1
P046,R0597,1
P046,R0598,2
P046,R0599,1
P046,R0600,1
P047,R0001,1
P047,R0002,0
P047,R0003,1
P047,R0004,0
P047,R0005,0
P047,R0006,2
P047,R0007,0
P047,R0008,0
P047,R0009,0
P047,R0010,2
P047,R0011,0
P047,R0012,1
P047,R0013,2
P047,R0014,0
P047,R0015,0
P047,R0016,1
P047,R0017,2
P047,R0018,1
P047,R0019,2
P047,R0020,1
P047,R0021,0
P047,R0022,0
P047,R0023,2
P047,R0024,0
P047,R0025,0
P047,R0026,0
P047,R0027,1
P047,R0028,0
P047,R0029,0
P047,R0030,1
P047,R0031,0
P047,R0032,0
P047,R0033,1
P047,R0034,2
P047,R0035,2
P047,R0036,0
P047,R0037,0
P047,R0038,0
P047,R0039,2
P047,R0040,0
P047,R0041,0
P047,R0042,2
P047,R0043,2
P047,R0044,0
P047,R0045,2
P047,R0046,2
P047,R0047,0
P047,R0048,2
P047,R0049,0
P047,R0050,1
P047,R0051,0
P047,R0052,0
P047,R0053,0
P047,R0054,0
P047,R0055,1
P047,R0056,0
P047,R0057,0
P047,R0058,0
P047,R0059,0
P047,R0060,0
P047,R0061,2
P047,R0062,0
P047,R0063,2
P047,R0064,0
P047,R0065,0
P047,R0066,2
P047,R0067,0
P047,R0068,2
P047,R0069,0
P047,R0070,0
P047,R0071,1
P047,R0072,2
P047,R0073,0
P047,R0074,0
P047,R0075,2
P047,R0076,2
P047,R0077,0
P047,R0078,1
P047,R0079,0
P047,R0080,1
P047,R0081,0
P047,R0082,0
P047,R0083,0
P047,R0084,2
P047,R0085,0
P047,R0086,2
P047,R0087,0
P047,R0088,0
P047,R0089,2
P047,R0090,2
P047,R0091,2
P047,R0092,1
P047,R0093,1
P047,R0094,0
P047,R0095,0
P047,R0096,0
P047,R0097,2
P047,R0098,0
P047,R0099,0
P047,R0100,0
P047,R0101,2
P047,R0102,0
P047,R0103,2
P047,R0104,0
P047,R0105,0
P047,R0106,0
P047,R0107,0
P047,R0108,1
P047,R0109,0
P047,R0110,1
P047,R0111,0
P047,R0112,0
P047,R0113,2
P047,R0114,2
P047,R0115,0
P047,R0116,0
P047,R0117,2
P047,R0118,2
P047,R0119,0
P047,R0120,1
P047,R0121,2
P047,R0122,0
P047,R0123,2
P047,R0124,1
P047,R0125,0
P047,R0126,2
P047,R0127,2
P047,R0128,0
P047,R0129,0
P047,R0130,0
P047,R0131,1
P047,R0132,0
P047,R0133,0
P047,R0134,1
P047,R0135,0
P047,R0136,2
P047,R0137,0
P047,R0138,0
P047,R0139,0
P047,R0140,2
P047,R0141,0
P047,R0142,2
P047,R0143,2
P047,R0144,2
P047,R0145,2
P047,R0146,0
P047,R0147,0
P047,R0148,0
P047,R0149,0
P047,R0150,0
P047,R0151,1
P047,R0152,1
P047,R0153,0
P047,R0154,2
P047,R0155,0
P047,R0156,1
P047,R0157,1
P047,R0158,0
P047,R0159,0
P047,R0160,0
P047,R0161,1
P047,R0162,0
P047,R0163,0
P047,R0164,0
P047,R0165,0
P047,R0166,0
P047,R0167,0
P047,R0168,0
P047,R0169,1
P047,R0170,1
P047,R0171,1
P047,R0172,0
P047,R0173,0
P047,R0174,2
P047,R0175,0
P047,R0176,0
P047,R0177,2
P047,R0178,0
P047,R0179,0
P047,R0180,0
P047,R0181,2
P047,R0182,2
P047,R0183,0
P047,R0184,0
P047,R0185,1
P047,R0186,0
P047,R0187,2
P047,R0188,0
P047,R0189,0
P047,R0190,1
P047,R0191,2
P047,R0192,1
P047,R0193,2
P047,R0194,0
P047,R0195,0
P047,R0196,0
P047,R0197,2
P047,R0198,0
P047,R0199,2
P047,R0200,1
P047,R0201,0
P047,R0202,0
P047,R0203,2
P047,R0204,0
P047,R0205,1
P047,R0206,2
P047,R0207,1
P047,R0208,2
P047,R0209,0
P047,R0210,0
P047,R0211,1
P047,R0212,0
P047,R0213,0
P047,R0214,0
P047,R0215,1
P047,R0216,1
P047,R0217,0
P047,R0218,0
P047,R0219,2
P047,R0220,1
P047,R0221,2
P047,R0222,0
P047,R0223,2
P047,R0224,0
P047,R0225,0
P047,R0226,0
P047,R0227,2
P047,R0228,2
P047,R0229,0
P047,R0230,2
P047,R0231,2
P047,R0232,2
P047,R0233,2
P047,R0234,0
P047,R0235,0
P047,R0236,2
P047,R0237,0
P047,R0238,2
P047,R0239,0
P047,R0240,2
P047,R0241,2
P047,R0242,2
P047,R0243,2
P047,R0244,0
P047,R0245,1
P047,R0246,0
P047,R0247,0
P047,R0248,2
P047,R0249,0
P047,R0250,1
P047,R0251,0
P047,R0252,0
P047,R0253,0
P047,R0254,0
P047,R0255,2
P047,R0256,0
P047,R0257,1
P047,R0258,0
P047,R0259,2
P047,R0260,1
P047,R0261,0
P047,R0262,0
P047,R0263,1
P047,R0264,2
P047,R0265,0
P047,R0266,2
P047,R0267,0
P047,R0268,0
P047,R0269,0
P047,R0270,1
P047,R0271,2
P047,R0272,0
P047,R0273,2
P047,R0274,0
P047,R0275,2
P047,R0276,0
P047,R0277,0
P047,R0278,1
P047,R0279,2
P047,R0280,0
P047,R0281,1
P047,R0282,1
P047,R0283,1
P047,R0284,2
P047,R0285,0
P047,R0286,0
P047,R0287,0
P047,R0288,0
P047,R0289,2
P047,R0290,0
P047,R0291,2
P047,R0292,2
P047,R0293,0
P047,R0294,1
P047,R0295,0
P047,R0296,0
P047,R0297,2
P047,R0298,1
P047,R0299,0
P047,R0300,0
P047,R0301,0
P047,R0302,0
P047,R0303,0
P047,R0304,2
P047,R0305,0
P047,R0306,2
P047,R0307,0
P047,R0308,0
P047,R0309,2
P047,R0310,2
P047,R0311,0
P047,R0312,0
P047,R0313,1
P047,R0314,0
P047,R0315,0
P047,R0316,0
P047,R0317,0
P047,R0318,0
P047,R0319,0
P047,R0320,2
P047,R0321,0
P047,R0322,0
P047,R0323,1
P047,R0324,1
P047,R0325,2
P047,R0326,0
P047,R0327,0
P047,R0328,1
P047,R0329,0
P047,R0330,0
P047,R0331,0
P047,R0332,1
P047,R0333,0
P047,R0334,2
P047,R0335,2
P047,R0336,1
P047,R0337,1
P047,R0338,2
P047,R0339,2
P047,R0340,0
P047,R0341,0
P047,R0342,2
P047,R0343,0
P047,R0344,0
P047,R0345,0
P047,R0346,0
P047,R0347,0
P047,R0348,1
P047,R0349,0
P047,R0350,2
P047,R0351,0
P047,R0352,2
P047,R0353,0
P047,R0354,0
P047,R0355,2
P047,R0356,0
P047,R0357,1
P047,R0358,1
P047,R0359,0
P047,R0360,0
P047,R0361,0
P047,R0362,2
P047,R0363,0
P047,R0364,0
P047,R0365,2
P047,R0366,0
P047,R0367,1
P047,R0368,2
P047,R0369,1
P047,R0370,0
P047,R0371,0
P047,R0372,1
P047,R0373,0
P047,R0374,0
P047,R0375,0
P047,R0376,2
P047,R0377,0
P047,R0378,2
P047,R0379,0
P047,R0380,2
P047,R0381,0
P047,R0382,0
P047,R0383,2
P047,R0384,2
P047,R0385,0
P047,R0386,2
P047,R0387,1
P047,R0388,0
P047,R0389,2
P047,R0390,1
P047,R0391,0
P047,R0392,2
P047,R0393,0
P047,R0394,0
P047,R0395,0
P047,R0396,1
P047,R0397,0
P047,R0398,2
P047,R0399,2
P047,R0400,0
P047,R0401,2
P047,R0402,2
P047,R0403,2
P047,R0404,1
P047,R0405,2
P047,R0406,0
P047,R0407,0
P047,R0408,0
P047,R0409,0
P047,R0410,0
P047,R0411,1
P047,R0412,2
P047,R0413,0
P047,R0414,2
P047,R0415,0
P047,R0416,0
P047,R0417,1
P047,R0418,0
P047,R0419,1
P047,R0420,2
P047,R0421,0
P047,R0422,2
P047,R0423,2
P047,R0424,0
P047,R0425,0
P047,R0426,0
P047,R0427,2
P047,R0428,0
P047,R0429,0
P047,R0430,2
P047,R0431,1
P047,R0432,1
P047,R0433,1
P047,R0434,0
P047,R0435,2
P047,R0436,0
P047,R0437,2
P047,R0438,1
P047,R0439,0
P047,R0440,1
P047,R0441,0
P047,R0442,1
P047,R0443,2
P047,R0444,0
P047,R0445,2
P047,R0446,2
P047,R0447,0
P047,R0448,0
P047,R0449,0
P047,R0450,1
P047,R0451,1
P047,R0452,0
P047,R0453,0
P047,R0454,0
P047,R0455,0
P047,R0456,1
P047,R0457,0
P047,R0458,0
P047,R0459,1
P047,R0460,0
P047,R0461,1
P047,R0462,2
P047,R0463,0
P047,R0464,0
P047,R0465,1
P047,R0466,0
P047,R0467,0
P047,R0468,2
P047,R0469,2
P047,R0470,2
P047,R0471,2
P047,R0472,0
P047,R0473,0
P047,R0474,0
P047,R0475,1
P047,R0476,0
P047,R0477,1
P047,R0478,0
P047,R0479,0
P047,R0480,0
P047,R0481,0
P047,R0482,0
P047,R0483,2
P047,R0484,0
P047,R0485,1
P047,R0486,0
P047,R0487,1
P047,R0488,0
P047,R0489,0
P047,R0490,0
P047,R0491,2
P047,R0492,0
P047,R0493,0
P047,R0494,0
P047,R0495,2
P047,R0496,1
P047,R0497,0
P047,R0498,0
P047,R0499,0
P047,R0500,0
P047,R0501,0
P047,R0502,1
P047,R0503,0
P047,R0504,0
P047,R0505,2
P047,R0506,2
P047,R0507,2
P047,R0508,0
P047,R0509,1
P047,R0510,0
P047,R0511,2
P047,R0512,0
P047,R0513,0
P047,R0514,2
P047,R0515,0
P047,R0516,0
P047,R0517,0
P047,R0518,2
P047,R0519,0
P047,R0520,2
P047,R0521,0
P047,R0522,0
P047,R0523,1
P047,R0524,0
P047,R0525,0
P047,R0526,0
P047,R0527,2
P047,R0528,2
P047,R0529,2
P047,R0530,0
P047,R0531,2
P047,R0532,1
P047,R0533,2
P047,R0534,1
P047,R0535,2
P047,R0536,0
P047,R0537,0
P047,R0538,0
P047,R0539,0
P047,R0540,2
P047,R0541,0
P047,R0542,2
P047,R0543,2
P047,R0544,0
P047,R0545,0
P047,R0546,0
P047,R0547,0
P047,R0548,0
P047,R0549,2
P047,R0550,0
P047,R0551,0
P047,R0552,2
P047,R0553,0
P047,R0554,0
P047,R0555,1
P047,R0556,2
P047,R0557,0
P047,R0558,2
P047,R0559,0
P047,R0560,2
P047,R0561,0
P047,R0562,0
P047,R0563,2
P047,R0564,0
P047,R0565,1
P047,R0566,2
P047,R0567,2
P047,R0568,0
P047,R0569,0
P047,R0570,0
P047,R0571,0
P047,R0572,1
P047,R0573,0
P047,R0574,0
P047,R0575,0
P047,R0576,2
P047,R0577,2
P047,R0578,0
P047,R0579,0
P047,R0580,0
P047,R0581,0
P047,R0582,1
P047,R0583,0
P047,R0584,0
P047,R0585,0
P047,R0586,0
P047,R0587,2
P047,R0588,2
P047,R0589,0
P047,R0590,1
P047,R0591,0
P047,R0592,0
P047,R0593,2
P047,R0594,0
P047,R0595,0
P047,R0596,2
P047,R0597,0
P047,R0598,1
P047,R0599,0
P047,R0600,2
P048,R0001,1
P048,R0002,0
P048,R0003,1
P048,R0004,2
P048,R0005,1
P048,R0006,2
P048,R0007,2
P048,R0008,1
P048,R0009,0
P048,R0010,2
P048,R0011,0
P048,R0012,1
P048,R0013,2
P048,R0014,0
P048,R0015,0
P048,R0016,1
P048,R0017,1
P048,R0018,2
P048,R0019,1
P048,R0020,1
P048,R0021,0
P048,R0022,0
P048,R0023,2
P048,R0024,0
P048,R0025,0
P048,R0026,1
P048,R0027,1
P048,R0028,0
P048,R0029,1
P048,R0030,1
P048,R0031,1
P048,R0032,0
P048,R0033,1
P048,R0034,1
P048,R0035,1
P048,R0036,2
P048,R0037,0
P048,R0038,0
P048,R0039,2
P048,R0040,0
P048,R0041,0
P048,R0042,1
P048,R0043,1
P048,R0044,0
P048,R0045,1
P048,R0046,1
P048,R0047,0
P048,R0048,1
P048,R0049,2
P048,R0050,1
P048,R0051,0
P048,R0052,0
P048,R0053,1
P048,R0054,1
P048,R0055,1
P048,R0056,1
P048,R0057,0
P048,R0058,1
P048,R0059,1
P048,R0060,0
P048,R0061,1
P048,R0062,0
P048,R0063,2
P048,R0064,0
P048,R0065,0
P048,R0066,2
P048,R0067,1
P048,R0068,2
P048,R0069,0
P048,R0070,1
P048,R0071,1
P048,R0072,2
P048,R0073,2
P048,R0074,2
P048,R0075,1
P048,R0076,1
P048,R0077,0
P048,R0078,2
P048,R0079,1
P048,R0080,2
P048,R0081,1
P048,R0082,0
P048,R0083,0
P048,R0084,2
P048,R0085,2
P048,R0086,2
P048,R0087,1
P048,R0088,1
P048,R0089,1
P048,R0090,2
P048,R0091,2
P048,R0092,2
P048,R0093,1
P048,R0094,0
P048,R0095,1
P048,R0096,0
P048,R0097,2
P048,R0098,0
P048,R0099,0
P048,R0100,1
P048,R0101,1
P048,R0102,1
P048,R0103,2
P048,R0104,0
P048,R0105,1
P048,R0106,0
P048,R0107,0
P048,R0108,1
P048,R0109,0
P048,R0110,1
P048,R0111,1
P048,R0112,1
P048,R0113,2
P048,R0114,1
P048,R0115,0
P048,R0116,0
P048,R0117,2
P048,R0118,2
P048,R0119,0
P048,R0120,1
P048,R0121,2
P048,R0122,0
P048,R0123,2
P048,R0124,2
P048,R0125,0
P048,R0126,2
P048,R0127,2
P048,R0128,1
P048,R0129,1
P048,R0130,1
P048,R0131,1
P048,R0132,0
P048,R0133,0
P048,R0134,1
P048,R0135,0
P048,R0136,2
P048,R0137,0
P048,R0138,0
P048,R0139,1
P048,R0140,2
P048,R0141,0
P048,R0142,1
P048,R0143,2
P048,R0144,2
P048,R0145,1
P048,R0146,0
P048,R0147,0
P048,R0148,1
P048,R0149,1
P048,R0150,1
P048,R0151,1
P048,R0152,1
P048,R0153,2
P048,R0154,1
P048,R0155,0
P048,R0156,2
P048,R0157,1
P048,R0158,1
P048,R0159,1
P048,R0160,0
P048,R0161,1
P048,R0162,1
P048,R0163,1
P048,R0164,2
P048,R0165,0
P048,R0166,0
P048,R0167,2
P048,R0168,2
P048,R0169,1
P048,R0170,1
P048,R0171,1
P048,R0172,0
P048,R0173,1
P048,R0174,1
P048,R0175,1
P048,R0176,2
P048,R0177,1
P048,R0178,1
P048,R0179,2
P048,R0180,0
P048,R0181,1
P048,R0182,1
P048,R0183,0
P048,R0184,0
P048,R0185,1
P048,R0186,1
P048,R0187,1
P048,R0188,0
P048,R0189,0
P048,R0190,1
P048,R0191,2
P048,R0192,1
P048,R0193,1
P048,R0194,0
P048,R0195,0
P048,R0196,1
P048,R0197,1
P048,R0198,2
P048,R0199,1
P048,R0200,1
P048,R0201,1
P048,R0202,0
P048,R0203,1
P048,R0204,1
P048,R0205,1
P048,R0206,1
P048,R0207,1
P048,R0208,1
P048,R0209,0
P048,R0210,0
P048,R0211,1
P048,R0212,0
P048,R0213,0
P048,R0214,0
P048,R0215,1
P048,R0216,1
P048,R0217,0
P048,R0218,0
P048,R0219,2
P048,R0220,1
P048,R0221,2
P048,R0222,0
P048,R0223,1
P048,R0224,2
P048,R0225,0
P048,R0226,0
P048,R0227,1
P048,R0228,2
P048,R0229,0
P048,R0230,1
P048,R0231,2
P048,R0232,1
P048,R0233,2
P048,R0234,2
P048,R0235,0
P048,R0236,1
P048,R0237,2
P048,R0238,1
P048,R0239,2
P048,R0240,1
P048,R0241,1
P048,R0242,2
P048,R0243,1
P048,R0244,1
P048,R0245,2
P048,R0246,1
P048,R0247,1
P048,R0248,2
P048,R0249,0
P048,R0250,1
P048,R0251,1
P048,R0252,0
P048,R0253,1
P048,R0254,0
P048,R0255,2
P048,R0256,0
P048,R0257,1
P048,R0258,1
P048,R0259,2
P048,R0260,1
P048,R0261,0
P048,R0262,1
P048,R0263,1
P048,R0264,2
P048,R0265,1
P048,R0266,2
P048,R0267,0
P048,R0268,0
P048,R0269,1
P048,R0270,1
P048,R0271,1
P048,R0272,0
P048,R0273,2
P048,R0274,0
P048,R0275,1
P048,R0276,0
P048,R0277,0
P048,R0278,1
P048,R0279,2
P048,R0280,0
P048,R0281,1
P048,R0282,1
P048,R0283,1
P048,R0284,1
P048,R0285,0
P048,R0286,0
P048,R0287,1
P048,R0288,2
P048,R0289,2
P048,R0290,2
P048,R0291,1
P048,R0292,2
P048,R0293,0
P048,R0294,2
P048,R0295,0
P048,R0296,2
P048,R0297,2
P048,R0298,1
P048,R0299,2
P048,R0300,1
P048,R0301,0
P048,R0302,1
P048,R0303,1
P048,R0304,1
P048,R0305,1
P048,R0306,1
P048,R0307,1
P048,R0308,0
P048,R0309,2
P048,R0310,1
P048,R0311,1
P048,R0312,0
P048,R0313,1
P048,R0314,0
P048,R0315,1
P048,R0316,0
P048,R0317,0
P048,R0318,0
P048,R0319,0
P048,R0320,2
P048,R0321,1
P048,R0322,1
P048,R0323,1
P048,R0324,1
P048,R0325,2
P048,R0326,0
P048,R0327,1
P048,R0328,1
P048,R0329,1
P048,R0330,0
P048,R0331,0
P048,R0332,1
P048,R0333,1
P048,R0334,2
P048,R0335,1
P048,R0336,1
P048,R0337,1
P048,R0338,2
P048,R0339,1
P048,R0340,1
P048,R0341,1
P048,R0342,1
P048,R0343,0
P048,R0344,0
P048,R0345,0
P048,R0346,0
P048,R0347,0
P048,R0348,1
P048,R0349,0
P048,R0350,2
P048,R0351,1
P048,R0352,2
P048,R0353,1
P048,R0354,1
P048,R0355,2
P048,R0356,2
P048,R0357,1
P048,R0358,1
P048,R0359,1
P048,R0360,2
P048,R0361,0
P048,R0362,1
P048,R0363,0
P048,R0364,0
P048,R0365,2
P048,R0366,0
P048,R0367,1
P048,R0368,1
P048,R0369,1
P048,R0370,2
P048,R0371,0
P048,R0372,1
P048,R0373,2
P048,R0374,0
P048,R0375,0
P048,R0376,1
P048,R0377,0
P048,R0378,1
P048,R0379,0
P048,R0380,1
P048,R0381,0
P048,R0382,0
P048,R0383,2
P048,R0384,2
P048,R0385,0
P048,R0386,2
P048,R0387,1
P048,R0388,0
P048,R0389,1
P048,R0390,2
P048,R0391,0
P048,R0392,1
P048,R0393,2
P048,R0394,0
P048,R0395,0
P048,R0396,1
P048,R0397,1
P048,R0398,2
P048,R0399,2
P048,R0400,0
P048,R0401,2
P048,R0402,2
P048,R0403,1
P048,R0404,2
P048,R0405,2
P048,R0406,0
P048,R0407,1
P048,R0408,0
P048,R0409,0
P048,R0410,0
P048,R0411,1
P048,R0412,1
P048,R0413,1
P048,R0414,2
P048,R0415,0
P048,R0416,0
P048,R0417,1
P048,R0418,0
P048,R0419,1
P048,R0420,1
P048,R0421,1
P048,R0422,2
P048,R0423,2
P048,R0424,0
P048,R0425,1
P048,R0426,1
P048,R0427,1
P048,R0428,0
P048,R0429,2
P048,R0430,1
P048,R0431,1
P048,R0432,1
P048,R0433,1
P048,R0434,0
P048,R0435,2
P048,R0436,2
P048,R0437,1
P048,R0438,1
P048,R0439,1
P048,R0440,1
P048,R0441,0
P048,R0442,1
P048,R0443,1
P048,R0444,2
P048,R0445,1
P048,R0446,2
P048,R0447,1
P048,R0448,1
P048,R0449,2
P048,R0450,2
P048,R0451,1
P048,R0452,0
P048,R0453,0
P048,R0454,0
P048,R0455,0
P048,R0456,1
P048,R0457,1
P048,R0458,2
P048,R0459,1
P048,R0460,0
P048,R0461,1
P048,R0462,2
P048,R0463,0
P048,R0464,0
P048,R0465,1
P048,R0466,0
P048,R0467,2
P048,R0468,2
P048,R0469,2
P048,R0470,1
P048,R0471,1
P048,R0472,1
P048,R0473,0
P048,R0474,1
P048,R0475,1
P048,R0476,2
P048,R0477,1
P048,R0478,2
P048,R0479,1
P048,R0480,0
P048,R0481,1
P048,R0482,0
P048,R0483,2
P048,R0484,1
P048,R0485,1
P048,R0486,1
P048,R0487,2
P048,R0488,0
P048,R0489,0
P048,R0490,0
P048,R0491,2
P048,R0492,0
P048,R0493,0
P048,R0494,0
P048,R0495,1
P048,R0496,1
P048,R0497,0
P048,R0498,2
P048,R0499,0
P048,R0500,0
P048,R0501,1
P048,R0502,1
P048,R0503,0
P048,R0504,0
P048,R0505,1
P048,R0506,2
P048,R0507,2
P048,R0508,0
P048,R0509,1
P048,R0510,0
P048,R0511,1
P048,R0512,0
P048,R0513,2
P048,R0514,1
P048,R0515,0
P048,R0516,1
P048,R0517,0
P048,R0518,2
P048,R0519,0
P048,R0520,2
P048,R0521,0
P048,R0522,0
P048,R0523,1
P048,R0524,0
P048,R0525,0
P048,R0526,0
P048,R0527,2
P048,R0528,2
P048,R0529,2
P048,R0530,0
P048,R0531,1
P048,R0532,1
P048,R0533,2
P048,R0534,1
P048,R0535,1
P048,R0536,0
P048,R0537,1
P048,R0538,0
P048,R0539,1
P048,R0540,1
P048,R0541,1
P048,R0542,1
P048,R0543,1
P048,R0544,0
P048,R0545,2
P048,R0546,2
P048,R0547,1
P048,R0548,0
P048,R0549,2
P048,R0550,2
P048,R0551,0
P048,R0552,1
P048,R0553,0
P048,R0554,1
P048,R0555,1
P048,R0556,2
P048,R0557,0
P048,R0558,2
P048,R0559,1
P048,R0560,1
P048,R0561,0
P048,R0562,2
P048,R0563,1
P048,R0564,1
P048,R0565,1
P048,R0566,1
P048,R0567,1
P048,R0568,2
P048,R0569,1
P048,R0570,1
P048,R0571,1
P048,R0572,2
P048,R0573,0
P048,R0574,1
P048,R0575,0
P048,R0576,2
P048,R0577,1
P048,R0578,0
P048,R0579,2
P048,R0580,2
P048,R0581,0
P048,R0582,1
P048,R0583,1
P048,R0584,0
P048,R0585,1
P048,R0586,2
P048,R0587,2
P048,R0588,2
P048,R0589,1
P048,R0590,1
P048,R0591,0
P048,R0592,0
P048,R0593,2
P048,R0594,0
P048,R0595,0
P048,R0596,2
P048,R0597,2
P048,R0598,2
P048,R0599,1
P048,R0600,1
P049,R0001,1
P049,R0002,0
P049,R0003,0
P049,R0004,0
P049,R0005,1
P049,R0006,1
P049,R0007,0
P049,R0008,0
P049,R0009,0
P049,R0010,2
P049,R0011,0
P049,R0012,0
P049,R0013,2
P049,R0014,0
P049,R0015,0
P049,R0016,0
P049,R0017,2
P049,R0018,0
P049,R0019,2
P049,R0020,1
P049,R0021,0
P049,R0022,0
P049,R0023,2
P049,R0024,0
P049,R0025,0
P049,R0026,0
P049,R0027,0
P049,R0028,0
P049,R0029,0
P049,R0030,0
P049,R0031,0
P049,R0032,0
P049,R0033,1
P049,R0034,2
P049,R0035,2
P049,R0036,0
P049,R0037,0
P049,R0038,0
P049,R0039,2
P049,R0040,0
P049,R0041,0
P049,R0042,2
P049,R0043,2
P049,R0044,0
P049,R0045,2
P049,R0046,2
P049,R0047,0
P049,R0048,2
P049,R0049,0
P049,R0050,1
P049,R0051,0
P049,R0052,0
P049,R0053,1
P049,R0054,0
P049,R0055,0
P049,R0056,0
P049,R0057,0
P049,R0058,0
P049,R0059,1
P049,R0060,0
P049,R0061,2
P049,R0062,0
P049,R0063,2
P049,R0064,0
P049,R0065,0
P049,R0066,2
P049,R0067,1
P049,R0068,1
P049,R0069,0
P049,R0070,0
P049,R0071,0
P049,R0072,1
P049,R0073,0
P049,R0074,0
P049,R0075,2
P049,R0076,2
P049,R0077,0
P049,R0078,0
P049,R0079,0
P049,R0080,0
P049,R0081,1
P049,R0082,0
P049,R0083,0
P049,R0084,2
P049,R0085,0
P049,R0086,2
P049,R0087,1
P049,R0088,0
P049,R0089,2
P049,R0090,2
P049,R0091,2
P049,R0092,0
P049,R0093,0
P049,R0094,0
P049,R0095,1
P049,R0096,0
P049,R0097,2
P049,R0098,0
P049,R0099,0
P049,R0100,0
P049,R0101,2
P049,R0102,0
P049,R0103,2
P049,R0104,0
P049,R0105,1
P049,R0106,0
P049,R0107,0
P049,R0108,0
P049,R0109,0
P049,R0110,0
P049,R0111,1
P049,R0112,0
P049,R0113,2
P049,R0114,1
P049,R0115,0
P049,R0116,0
P049,R0117,1
P049,R0118,2
P049,R0119,0
P049,R0120,0
P049,R0121,2
P049,R0122,0
P049,R0123,2
P049,R0124,0
P049,R0125,0
P049,R0126,2
P049,R0127,2
P049,R0128,1
P049,R0129,0
P049,R0130,0
P049,R0131,0
P049,R0132,0
P049,R0133,0
P049,R0134,0
P049,R0135,0
P049,R0136,2
P049,R0137,0
P049,R0138,0
P049,R0139,1
P049,R0140,2
P049,R0141,0
P049,R0142,2
P049,R0143,2
P049,R0144,2
P049,R0145,2
P049,R0146,0
P049,R0147,0
P049,R0148,0
P049,R0149,0
P049,R0150,0
P049,R0151,0
P049,R0152,0
P049,R0153,0
P049,R0154,2
P049,R0155,0
P049,R0156,0
P049,R0157,0
P049,R0158,0
P049,R0159,0
P049,R0160,0
P049,R0161,0
P049,R0162,1
P049,R0163,1
P049,R0164,1
P049,R0165,0
P049,R0166,0
P049,R0167,0
P049,R0168,0
P049,R0169,0
P049,R0170,0
P049,R0171,0
P049,R0172,0
P049,R0173,1
P049,R0174,2
P049,R0175,1
P049,R0176,0
P049,R0177,2
P049,R0178,0
P049,R0179,0
P049,R0180,0
P049,R0181,2
P049,R0182,2
P049,R0183,0
P049,R0184,0
P049,R0185,0
P049,R0186,1
P049,R0187,2
P049,R0188,0
P049,R0189,0
P049,R0190,0
P049,R0191,1
P049,R0192,0
P049,R0193,2
P049,R0194,0
P049,R0195,0
P049,R0196,0
P049,R0197,2
P049,R0198,0
P049,R0199,2
P049,R0200,0
P049,R0201,0
P049,R0202,0
P049,R0203,1
P049,R0204,0
P049,R0205,0
P049,R0206,2
P049,R0207,1
P049,R0208,2
P049,R0209,0
P049,R0210,0
P049,R0211,0
P049,R0212,0
P049,R0213,0
P049,R0214,0
P049,R0215,0
P049,R0216,0
P049,R0217,0
P049,R0218,0
P049,R0219,2
P049,R0220,0
P049,R0221,2
P049,R0222,0
P049,R0223,1
P049,R0224,0
P049,R0225,0
P049,R0226,0
P049,R0227,2
P049,R0228,2
P049,R0229,0
P049,R0230,2
P049,R0231,2
P049,R0232,2
P049,R0233,2
P049,R0234,0
P049,R0235,0
P049,R0236,1
P049,R0237,1
P049,R0238,2
P049,R0239,0
P049,R0240,2
P049,R0241,2
P049,R0242,2
P049,R0243,2
P049,R0244,0
P049,R0245,0
P049,R0246,0
P049,R0247,0
P049,R0248,2
P049,R0249,0
P049,R0250,0
P049,R0251,0
P049,R0252,0
P049,R0253,0
P049,R0254,0
P049,R0255,1
P049,R0256,0
P049,R0257,0
P049,R0258,1
P049,R0259,2
P049,R0260,0
P049,R0261,0
P049,R0262,1
P049,R0263,0
P049,R0264,2
P049,R0265,1
P049,R0266,2
P049,R0267,0
P049,R0268,0
P049,R0269,0
P049,R0270,0
P049,R0271,1
P049,R0272,0
